album,track_number,id,name,uri,acousticness,danceability,energy,instrumentalness,liveness,loudness,speechiness,tempo,valence,popularity,artist
Teu Chão,10,21zTifMvr04Dy6mmPfkeO3,Vida Que Alivia,spotify:track:21zTifMvr04Dy6mmPfkeO3,0.57,0.736,0.424,0.000137,0.134,-11.107,0.0794,133.971,0.44,23,Maneva
Teu Chão,11,2LYOdsVTR1eT7hsSf1DYPp,Cheiro das Flores,spotify:track:2LYOdsVTR1eT7hsSf1DYPp,0.702,0.688,0.467,0.000736,0.118,-7.737,0.0339,79.934,0.617,39,Maneva
Teu Chão,12,4DLxPU3mgnFwRKBwjPfayh,Serei,spotify:track:4DLxPU3mgnFwRKBwjPfayh,0.741,0.716,0.383,1.87e-06,0.124,-9.418,0.0488,129.904,0.69,23,Maneva
Teu Chão,13,2PmORZLOfspvjvWnU0Eatk,Sei Lá,spotify:track:2PmORZLOfspvjvWnU0Eatk,0.328,0.688,0.766,0.000219,0.124,-7.225,0.0381,134.027,0.855,22,Maneva
Teu Chão,14,60EV6U91pREJtv35AyovRU,Luz Que Me Traz Paz,spotify:track:60EV6U91pREJtv35AyovRU,0.842,0.561,0.357,0.0292,0.155,-12.194,0.0281,88.08,0.21,60,Maneva
Tempo de Paz,1,3rPTl9Tzv6djGIkuRA4JAc,Mar do Meu Mundo,spotify:track:3rPTl9Tzv6djGIkuRA4JAc,0.444,0.758,0.712,0.00491,0.317,-6.909,0.0522,90.035,0.602,44,Maneva
Tempo de Paz,2,0k8aGM4VmDfuxv2bJjxdcD,Enviado por Deus,spotify:track:0k8aGM4VmDfuxv2bJjxdcD,0.34,0.752,0.56,0.0,0.247,-6.444,0.0517,145.005,0.822,31,Maneva
Tempo de Paz,3,0SRIALVmei6YUWXAxxLZw0,Não Vá Dizer Que Não,spotify:track:0SRIALVmei6YUWXAxxLZw0,0.726,0.5,0.564,1.07e-06,0.212,-8.463,0.0321,95.941,0.398,48,Maneva
Tempo de Paz,4,5RgkHysq7ugXStsH3zfGgI,Tempo de Paz,spotify:track:5RgkHysq7ugXStsH3zfGgI,0.607,0.695,0.558,1.98e-06,0.0995,-8.42,0.0688,133.825,0.754,42,Maneva
Tempo de Paz,5,2GcZV9oToHPDU9E9pyI72M,Ruínas,spotify:track:2GcZV9oToHPDU9E9pyI72M,0.123,0.465,0.6,0.0,0.107,-7.225,0.038,148.12,0.384,41,Maneva
Tempo de Paz,6,3x65lTghySHoonZWlTx0V4,Êxodo,spotify:track:3x65lTghySHoonZWlTx0V4,0.573,0.753,0.471,0.000456,0.255,-9.501,0.0378,139.918,0.691,50,Maneva
Tempo de Paz,7,0OVhn4j81Tl4bBjl1hhnYd,Moleque de Favela,spotify:track:0OVhn4j81Tl4bBjl1hhnYd,0.531,0.645,0.634,0.0,0.146,-6.686,0.113,74.23,0.923,41,Maneva
Tempo de Paz,8,3rcSquNxxuI1rQ6Cl7Jt4l,Caminho Certo,spotify:track:3rcSquNxxuI1rQ6Cl7Jt4l,0.858,0.614,0.452,8.61e-06,0.246,-10.23,0.0466,133.458,0.554,30,Maneva
Tempo de Paz,9,3a3vFWIPzNvUEPsgqoEDHL,Cabelo Pixaim,spotify:track:3a3vFWIPzNvUEPsgqoEDHL,0.382,0.826,0.642,8.66e-05,0.213,-6.827,0.0799,144.024,0.893,32,Maneva
Tempo de Paz,10,2Gn6YcNRXVpOXA3MBpHzAZ,Pisando Descalço,spotify:track:2Gn6YcNRXVpOXA3MBpHzAZ,0.709,0.768,0.491,0.0,0.102,-7.935,0.0557,141.789,0.937,53,Maneva
Tempo de Paz,11,2GbnjY2wfLwvujav6CY8Lh,Saudades do Tempo,spotify:track:2GbnjY2wfLwvujav6CY8Lh,0.64,0.777,0.389,0.0,0.208,-10.903,0.226,133.843,0.687,63,Maneva
Tempo de Paz,12,7oDKg8sCGEXh6lLK3p7sDU,Segura o Som,spotify:track:7oDKg8sCGEXh6lLK3p7sDU,0.63,0.673,0.526,0.000168,0.0926,-10.958,0.0933,180.195,0.93,31,Maneva
Tempo de Paz,1,3NIUaeLmmgXOj1WLDuCwAJ,Mar do Meu Mundo,spotify:track:3NIUaeLmmgXOj1WLDuCwAJ,0.444,0.758,0.712,0.00491,0.317,-6.909,0.0522,90.035,0.602,28,Maneva
Tempo de Paz,2,3eIqNxgtNeaIQcVWlBKuOB,Enviado por Deus,spotify:track:3eIqNxgtNeaIQcVWlBKuOB,0.34,0.752,0.56,0.0,0.247,-6.444,0.0517,145.005,0.822,16,Maneva
Tempo de Paz,3,0rLmWSfejIxYFnUTml5Vmi,Não Vá Dizer Que Não,spotify:track:0rLmWSfejIxYFnUTml5Vmi,0.726,0.5,0.564,1.07e-06,0.212,-8.463,0.0321,95.941,0.398,32,Maneva
Tempo de Paz,4,5EHbVG1QVm0d4XIyDmBqRz,Tempo de Paz,spotify:track:5EHbVG1QVm0d4XIyDmBqRz,0.607,0.695,0.558,1.98e-06,0.0995,-8.42,0.0688,133.825,0.754,26,Maneva
Tempo de Paz,5,2tNjyTISdZpCa13xJUyzz7,Ruínas,spotify:track:2tNjyTISdZpCa13xJUyzz7,0.123,0.465,0.6,0.0,0.107,-7.225,0.038,148.12,0.384,25,Maneva
Tempo de Paz,6,5KYzs2PMMzioz0oBxTIUvv,Êxodo,spotify:track:5KYzs2PMMzioz0oBxTIUvv,0.573,0.753,0.471,0.000456,0.255,-9.501,0.0378,139.918,0.691,34,Maneva
Tempo de Paz,7,7K2vSe9NLxkpyvjYZS3Ycx,Moleque de Favela,spotify:track:7K2vSe9NLxkpyvjYZS3Ycx,0.531,0.645,0.634,0.0,0.146,-6.686,0.113,74.23,0.923,25,Maneva
Tempo de Paz,8,5cWADXNQjO3WgB8j83rVtX,Caminho Certo,spotify:track:5cWADXNQjO3WgB8j83rVtX,0.858,0.614,0.452,8.61e-06,0.246,-10.23,0.0466,133.458,0.554,16,Maneva
Tempo de Paz,9,0ygk2uHOci2ynqqhKNGzCO,Cabelo Pixaim,spotify:track:0ygk2uHOci2ynqqhKNGzCO,0.382,0.826,0.642,8.66e-05,0.213,-6.827,0.0799,144.024,0.893,17,Maneva
Tempo de Paz,10,0eDSQsl69K3uyHXJJVyW3Y,Saudades do Tempo,spotify:track:0eDSQsl69K3uyHXJJVyW3Y,0.64,0.777,0.389,0.0,0.208,-10.903,0.226,133.843,0.687,46,Maneva
Tempo de Paz,11,4Ugl03iJrRwi8E76pi4Oyu,Segura o Som,spotify:track:4Ugl03iJrRwi8E76pi4Oyu,0.63,0.673,0.526,0.000168,0.0926,-10.958,0.0933,180.195,0.93,15,Maneva
Maneva,1,6omp71iQPYWoGd0vZUa3Qo,Ouro Negro,spotify:track:6omp71iQPYWoGd0vZUa3Qo,0.456,0.821,0.686,0.0,0.1,-5.48,0.0389,136.254,0.899,39,Maneva
Maneva,2,0ZBTruiFQox5RJFU3UTq6O,Preto Pobre Suburbano,spotify:track:0ZBTruiFQox5RJFU3UTq6O,0.533,0.797,0.561,0.0,0.119,-5.393,0.0394,125.005,0.946,40,Maneva
Maneva,3,31fGM9JULkbII7R0AYyQE7,Meu Pai É Rastafari,spotify:track:31fGM9JULkbII7R0AYyQE7,0.277,0.799,0.69,0.0,0.0822,-5.82,0.0443,89.998,0.914,48,Maneva
Maneva,4,5yLNO17HNKXD0tjWkZ76PK,Daquele Jeito,spotify:track:5yLNO17HNKXD0tjWkZ76PK,0.472,0.782,0.593,0.0,0.202,-6.618,0.0467,121.855,0.866,57,Maneva
Maneva,5,3UK3lylmq6hL5lWmeTJAEG,Louco no Poder,spotify:track:3UK3lylmq6hL5lWmeTJAEG,0.297,0.697,0.719,0.0133,0.16,-4.891,0.0306,91.979,0.933,39,Maneva
Maneva,6,0bHlRstiRko7VkYww0CM6b,Segura o Som,spotify:track:0bHlRstiRko7VkYww0CM6b,0.325,0.772,0.744,1.69e-06,0.14,-5.952,0.0584,89.965,0.912,26,Maneva
Maneva,7,7AOiNNPyyJ1Rh2i2h1fZ6O,Itanhaém,spotify:track:7AOiNNPyyJ1Rh2i2h1fZ6O,0.239,0.673,0.851,0.0,0.696,-6.448,0.0491,100.082,0.78,24,Maneva
Maneva,8,0k4Z1CwgX2C2xX1sI2Iv0D,Preto Pobre Suburbano - Dub Remix,spotify:track:0k4Z1CwgX2C2xX1sI2Iv0D,0.404,0.784,0.47,5.32e-05,0.171,-7.067,0.0866,124.989,0.817,19,Maneva
I Love,1,7zDQIADTXZL6XcXFGINjOf,Serei Luz,spotify:track:7zDQIADTXZL6XcXFGINjOf,0.236,0.62,0.725,9.02e-06,0.131,-6.87,0.0601,169.982,0.631,60,Natiruts
I Love,2,5FA72nZ2ICYsjVYQuzHgoa,Deriram,spotify:track:5FA72nZ2ICYsjVYQuzHgoa,0.0273,0.606,0.697,1.19e-05,0.0786,-6.432,0.047,174.995,0.776,51,Natiruts
I Love,3,2AjdmsnHJO3FvGvh3giPT0,I Love (feat. Morgan Heritage),spotify:track:2AjdmsnHJO3FvGvh3giPT0,0.258,0.655,0.653,3.18e-06,0.0673,-7.229,0.063,93.999,0.592,52,Natiruts
I Love,4,4zQZWN8rZgkXhtmwjlKfLI,Bem pra Longe,spotify:track:4zQZWN8rZgkXhtmwjlKfLI,0.316,0.82,0.66,5.12e-05,0.127,-6.103,0.0248,110.008,0.719,46,Natiruts
I Love,5,6lHfkPX41UomOmJOmDaRGh,Xaxado do Amor,spotify:track:6lHfkPX41UomOmJOmDaRGh,0.192,0.494,0.814,3.27e-06,0.0697,-5.563,0.0498,110.02,0.403,47,Natiruts
I Love,6,3dqF1OWtgiGW0K38j7gd95,Verde do Mar de Angola (feat. Gilberto Gil),spotify:track:3dqF1OWtgiGW0K38j7gd95,0.84,0.555,0.639,0.00152,0.0679,-7.492,0.0402,136.973,0.962,44,Natiruts
I Love,7,1yVTlTjvTZnygnUPSZUlLh,Mergulhei nos Seus Olhos (feat. Katchafire),spotify:track:1yVTlTjvTZnygnUPSZUlLh,0.188,0.762,0.602,0.00501,0.175,-8.163,0.0349,119.912,0.578,41,Natiruts
I Love,8,62sEDYcppeTq97wD7jTaoY,Hoje Eu Quero Ouvir,spotify:track:62sEDYcppeTq97wD7jTaoY,0.122,0.838,0.676,9.7e-05,0.062,-6.833,0.039,121.048,0.753,37,Natiruts
I Love,9,03XxBaY7U1WGDbQqvAatRM,O Silêncio Virou Som,spotify:track:03XxBaY7U1WGDbQqvAatRM,0.328,0.4,0.724,0.0,0.34,-7.025,0.0481,95.034,0.404,35,Natiruts
Natibaby,1,5elKAAoCl7WH1rva93JWxQ,Deixa o Menino Jogar,spotify:track:5elKAAoCl7WH1rva93JWxQ,0.305,0.741,0.231,0.876,0.108,-17.176,0.0379,121.992,0.743,36,Natiruts
Natibaby,2,0V8K4bsWQFLXGieaA4cB1B,Quero Ser Feliz Também,spotify:track:0V8K4bsWQFLXGieaA4cB1B,0.264,0.67,0.285,0.894,0.0741,-15.426,0.0339,157.984,0.704,35,Natiruts
Natibaby,3,5Lbkq3IZKM5fkzMmD8NzQl,Eu e Ela,spotify:track:5Lbkq3IZKM5fkzMmD8NzQl,0.318,0.659,0.248,0.766,0.0703,-18.362,0.0351,139.953,0.658,33,Natiruts
Natibaby,4,42RMVVuODxL4G5UO1cH6WG,Nossa Missão,spotify:track:42RMVVuODxL4G5UO1cH6WG,0.598,0.576,0.235,0.908,0.165,-15.605,0.0406,135.998,0.551,33,Natiruts
Natibaby,5,7o0XE5h2P0O2p0a7opcTEo,Presente de um Beija-Flor,spotify:track:7o0XE5h2P0O2p0a7opcTEo,0.387,0.708,0.236,0.84,0.0796,-15.835,0.0334,115.006,0.76,33,Natiruts
Natibaby,6,6LnOZHm1PYdv4aKu0a9bR0,Em Paz,spotify:track:6LnOZHm1PYdv4aKu0a9bR0,0.703,0.541,0.303,0.54,0.064,-15.35,0.0411,167.966,0.528,43,Natiruts
Natibaby,7,3zDcxl3Mmwp0ZFp8yvy1aI,Meu Reggae é Roots,spotify:track:3zDcxl3Mmwp0ZFp8yvy1aI,0.314,0.632,0.288,0.881,0.07,-16.434,0.0341,116.057,0.723,31,Natiruts
Natibaby,8,0TK27KbrVhJFe53Kcx2Xkd,Eu Eternamente Cantarei a Paz,spotify:track:0TK27KbrVhJFe53Kcx2Xkd,0.283,0.521,0.277,0.763,0.0834,-14.993,0.0436,103.99,0.868,30,Natiruts
Natibaby,9,2Ffots5gMEyJ6DmGOmjTvq,Semente Nativa,spotify:track:2Ffots5gMEyJ6DmGOmjTvq,0.00966,0.7,0.341,0.0277,0.101,-12.908,0.0355,135.98,0.816,31,Natiruts
Natibaby,10,1ntd8M7yp8JcGkgqADB1Y9,Liberdade pra Dentro da Cabeça,spotify:track:1ntd8M7yp8JcGkgqADB1Y9,0.406,0.665,0.187,0.9,0.136,-17.327,0.0409,117.987,0.524,30,Natiruts
Índigo Cristal,1,3KSj0znpvfGKrBzEoE8gcL,Na Positiva,spotify:track:3KSj0znpvfGKrBzEoE8gcL,0.0141,0.679,0.745,0.015,0.325,-6.136,0.0313,136.999,0.767,53,Natiruts
Índigo Cristal,2,5IxdvWH0W5SetutGICCdvR,Caminhando Eu Vou,spotify:track:5IxdvWH0W5SetutGICCdvR,0.53,0.722,0.801,0.00102,0.232,-7.262,0.0358,94.985,0.793,47,Natiruts
Índigo Cristal,3,5Q6NIYB6VDcWL0K3CTnhgu,Sol do Meu Amanhecer,spotify:track:5Q6NIYB6VDcWL0K3CTnhgu,0.521,0.709,0.609,1.13e-05,0.108,-7.514,0.0351,132.384,0.225,50,Natiruts
Índigo Cristal,4,7CcdbXemOX3xZhNnqH9xvi,Dois Planetas,spotify:track:7CcdbXemOX3xZhNnqH9xvi,0.0399,0.68,0.62,0.000705,0.276,-7.837,0.0255,129.962,0.364,48,Natiruts
Índigo Cristal,5,496IpCIje0jGo3mLAiBrYu,Eu Quero Demais (feat. Ed Motta),spotify:track:496IpCIje0jGo3mLAiBrYu,0.132,0.612,0.834,3.8e-06,0.0859,-6.825,0.0581,107.861,0.574,45,Natiruts
Índigo Cristal,6,5LQuG7CoopOp7MDdjIxAoV,Pode Crer,spotify:track:5LQuG7CoopOp7MDdjIxAoV,0.214,0.74,0.584,0.000941,0.0865,-8.295,0.026,96.959,0.522,45,Natiruts
Índigo Cristal,7,5wzQMCLNwOlUDk3umUUKjr,Que Bom Você de Volta,spotify:track:5wzQMCLNwOlUDk3umUUKjr,0.619,0.672,0.536,0.011,0.27,-8.96,0.0383,96.986,0.264,44,Natiruts
Índigo Cristal,8,0rAYIQOO7LsH4VzWPJUYi1,A Justiça Falha,spotify:track:0rAYIQOO7LsH4VzWPJUYi1,0.0156,0.663,0.592,0.000165,0.139,-7.888,0.03,119.938,0.432,35,Natiruts
Índigo Cristal,9,7pgRvxOY6NtEwYyEUk4EM6,Desculpe Doutor,spotify:track:7pgRvxOY6NtEwYyEUk4EM6,0.0711,0.874,0.539,0.00322,0.326,-9.065,0.0546,115.947,0.81,44,Natiruts
Índigo Cristal,10,70QEVlQuaujwWijyEzBIKi,Canção pro Vento,spotify:track:70QEVlQuaujwWijyEzBIKi,0.0953,0.748,0.619,5.99e-06,0.23,-7.003,0.0545,170.982,0.503,45,Natiruts
Índigo Cristal,11,6NJAHXnC809acenz9EIyQP,Índigo Cristal,spotify:track:6NJAHXnC809acenz9EIyQP,0.404,0.796,0.568,8.88e-05,0.211,-8.275,0.0717,89.996,0.631,44,Natiruts
Natiruts Reggae Brasil (Ao Vivo) [Deluxe],1,6nhBB8ZSXjMRRXz3tGgdjL,Presente de um Beija-Flor - Natiruts Reggae Brasil - Ao Vivo,spotify:track:6nhBB8ZSXjMRRXz3tGgdjL,0.18,0.613,0.884,0.000451,0.877,-6.436,0.0568,144.12,0.797,52,Natiruts
Natiruts Reggae Brasil (Ao Vivo) [Deluxe],2,601espde05awIjtN8fA62N,Desenho de Deus (feat. Armandinho) - Natiruts Reggae Brasil - Ao Vivo,spotify:track:601espde05awIjtN8fA62N,0.373,0.391,0.825,0.00202,0.523,-6.674,0.0404,145.846,0.574,49,Natiruts
Natiruts Reggae Brasil (Ao Vivo) [Deluxe],3,4kJ7gkaHKA9ekcRjJOYc74,Glamour Tropical (Rio em Dia de Paz) - Natiruts Reggae Brasil - Ao Vivo,spotify:track:4kJ7gkaHKA9ekcRjJOYc74,0.0231,0.546,0.858,0.000904,0.753,-7.361,0.0324,145.041,0.563,40,Natiruts
Natiruts Reggae Brasil (Ao Vivo) [Deluxe],4,0t4MCIeGmICOWVlInY3lDp,Caribean Nights (feat. Duda) - Natiruts Reggae Brasil - Ao Vivo,spotify:track:0t4MCIeGmICOWVlInY3lDp,0.0351,0.562,0.92,0.000114,0.338,-6.364,0.0656,145.104,0.379,45,Natiruts
Natiruts Reggae Brasil (Ao Vivo) [Deluxe],5,0gRNBFAXFhq1Z8QgTd0aXI,Me Namora (feat. Edu Ribeiro) - Natiruts Reggae Brasil - Ao Vivo,spotify:track:0gRNBFAXFhq1Z8QgTd0aXI,0.16,0.604,0.847,6.65e-06,0.781,-7.516,0.0428,77.991,0.919,62,Natiruts
Natiruts Reggae Brasil (Ao Vivo) [Deluxe],6,4dR1Bk7s58MWd1GpqA2jEz,Divide (feat. Marcelo Mira) - Natiruts Reggae Brasil - Ao Vivo,spotify:track:4dR1Bk7s58MWd1GpqA2jEz,0.683,0.35,0.714,5.26e-05,0.762,-7.06,0.0387,80.063,0.558,46,Natiruts
Natiruts Reggae Brasil (Ao Vivo) [Deluxe],7,11rQhdJ4h5IE1dgM7QImco,Um Anjo do Céu (feat. Marceleza) - Natiruts Reggae Brasil - Ao Vivo,spotify:track:11rQhdJ4h5IE1dgM7QImco,0.0805,0.545,0.798,1.21e-05,0.687,-6.679,0.0401,139.9,0.663,53,Natiruts
Natiruts Reggae Brasil (Ao Vivo) [Deluxe],8,3cWHBYqh2bioJON1bWnKyj,"Sorri, Sou Rei (feat. Tati Portella) - Natiruts Reggae Brasil - Ao Vivo",spotify:track:3cWHBYqh2bioJON1bWnKyj,0.322,0.401,0.857,6.92e-06,0.713,-6.895,0.0682,110.088,0.611,45,Natiruts
Natiruts Reggae Brasil (Ao Vivo) [Deluxe],9,5e0rZS0jG0itdKzdgqfcaS,Versos Simples (feat. Tati Portella & Sander Fróis) - Natiruts Reggae Brasil - Ao Vivo,spotify:track:5e0rZS0jG0itdKzdgqfcaS,0.634,0.556,0.523,4.23e-05,0.374,-8.332,0.0288,125.911,0.241,49,Natiruts
Natiruts Reggae Brasil (Ao Vivo) [Deluxe],10,0Al5RYZXAs8jb9WjeAcye9,Com Certeza (feat. Zeider) - Natiruts Reggae Brasil - Ao Vivo,spotify:track:0Al5RYZXAs8jb9WjeAcye9,0.284,0.618,0.828,0.0,0.625,-6.203,0.0737,130.087,0.574,46,Natiruts
Natiruts Reggae Brasil (Ao Vivo) [Deluxe],11,1GjLyry0YL9MieucxtrrSJ,Perdido de Amor (feat. Edson Gomes) - Natiruts Reggae Brasil - Ao Vivo,spotify:track:1GjLyry0YL9MieucxtrrSJ,0.0815,0.593,0.838,0.036,0.708,-7.466,0.0357,96.042,0.73,46,Natiruts
Natiruts Reggae Brasil (Ao Vivo) [Deluxe],12,5COQM6NLq1TJ4J6u6YQAut,Nayambing Blues (feat. Sine Calmon) - Natiruts Reggae Brasil - Ao Vivo,spotify:track:5COQM6NLq1TJ4J6u6YQAut,0.331,0.56,0.66,4.1e-06,0.41,-6.996,0.0273,77.986,0.617,45,Natiruts
Natiruts Reggae Brasil (Ao Vivo) [Deluxe],13,5smYoyX00KFrz3WQC2sHEe,Liberdade Pra Dentro da Cabeça - Natiruts Reggae Brasil - Ao Vivo,spotify:track:5smYoyX00KFrz3WQC2sHEe,0.243,0.53,0.727,1.47e-06,0.814,-7.273,0.041,144.698,0.524,42,Natiruts
Natiruts Reggae Brasil (Ao Vivo) [Deluxe],14,4bBJsd4opM8kMfnFEgCHdo,Jah Jah Me Leve (feat. Ponto de Equilíbrio) - Natiruts Reggae Brasil - Ao Vivo,spotify:track:4bBJsd4opM8kMfnFEgCHdo,0.0584,0.625,0.914,0.000568,0.579,-7.099,0.0972,132.715,0.655,48,Natiruts
Natiruts Reggae Brasil (Ao Vivo) [Deluxe],15,3CCq1pnZOWTi3JeYj6uZ0o,Quero Ser Feliz Também (feat. Saulo & Projeto DM de Boa) - Natiruts Reggae Brasil - Ao Vivo,spotify:track:3CCq1pnZOWTi3JeYj6uZ0o,0.306,0.649,0.819,0.000661,0.788,-7.047,0.0308,99.973,0.491,41,Natiruts
Natiruts Reggae Brasil (Ao Vivo) [Deluxe],16,6wtfT3wet2DUK5PYU0XHxx,A Sombra da Maldade (feat. Toni Garrido) - Natiruts Reggae Brasil - Ao Vivo,spotify:track:6wtfT3wet2DUK5PYU0XHxx,0.0645,0.675,0.85,2.92e-05,0.941,-7.087,0.0288,111.992,0.772,46,Natiruts
Natiruts Reggae Brasil (Ao Vivo) [Deluxe],17,3hNCvsF3vdb8t5Ht1PVzz5,Natiruts Reggae Power (Samba Tom) (feat. Ivete Sangalo) - Natiruts Reggae Brasil - Ao Vivo,spotify:track:3hNCvsF3vdb8t5Ht1PVzz5,0.246,0.581,0.929,8.74e-05,0.785,-6.398,0.0699,113.596,0.817,40,Natiruts
Natiruts Reggae Brasil (Ao Vivo) [Deluxe],18,6XvNtDM8JqeypoP130puPk,Vamos Fugir (Give Me Your Love) (feat. Gilberto Gil) - Natiruts Reggae Brasil - Ao Vivo,spotify:track:6XvNtDM8JqeypoP130puPk,0.406,0.519,0.808,0.00144,0.952,-7.31,0.0513,129.5,0.713,49,Natiruts
Natiruts Reggae Brasil (Ao Vivo) [Deluxe],19,1OPzAFTTukNsIk6fWveNpJ,"Não Chore Mais (No Woman No Cry) (feat. Armandinho, Duda, Edu Ribeiro, Marcelo Mira, Marceleza, Tati, Sander, Zeider, Edson Gomes, Sine Calmon, Ponto de Equilíbrio, Saulo, Toni Garrido, Ivete Sangalo & Giberto Gil) - Natiruts Reggae Brasil - Ao Vivo",spotify:track:1OPzAFTTukNsIk6fWveNpJ,0.361,0.338,0.719,0.000106,0.955,-7.711,0.0364,88.222,0.432,50,Natiruts
Natiruts Reggae Brasil (Ao Vivo) [Deluxe],20,2KNaobmKWK8mWfCAbTIov4,Malandrinha (feat. Edson Gomes) - (Ao Vivo) [Faixa Bônus],spotify:track:2KNaobmKWK8mWfCAbTIov4,0.124,0.676,0.882,0.00101,0.978,-7.399,0.0456,110.059,0.807,39,Natiruts
Natiruts Reggae Brasil (Ao Vivo) [Deluxe],21,1cEfGVgKbKr2Pm76w4bhYP,Você Me Encantou Demais (feat. Ivete Sangalo) - (Ao Vivo) [Faixa Bônus],spotify:track:1cEfGVgKbKr2Pm76w4bhYP,0.179,0.529,0.87,9.49e-05,0.321,-6.671,0.0409,91.935,0.429,38,Natiruts
#NOFILTER (Ao Vivo),1,6gT4ft9gK3e8Wca9Df7xYQ,O Carcará e a Rosa - Ao Vivo,spotify:track:6gT4ft9gK3e8Wca9Df7xYQ,0.346,0.35,0.89,0.0,0.572,-5.542,0.0499,155.255,0.714,37,Natiruts
#NOFILTER (Ao Vivo),2,4lcgz72d51RauBv4uoYcYG,Meu Reggae é Roots - Ao Vivo,spotify:track:4lcgz72d51RauBv4uoYcYG,0.228,0.466,0.85,0.0,0.98,-5.963,0.117,76.683,0.626,37,Natiruts
#NOFILTER (Ao Vivo),3,6VprgtqMYEP1ROcIWNHvtn,Au de Cabeça - Ao Vivo,spotify:track:6VprgtqMYEP1ROcIWNHvtn,0.286,0.528,0.859,7.45e-06,0.837,-5.732,0.073,74.365,0.76,34,Natiruts
#NOFILTER (Ao Vivo),4,7cNqEMNNqdqrHDsjR2rBRB,Glamour Tropical (Rio em Dia de Paz) - Ao Vivo,spotify:track:7cNqEMNNqdqrHDsjR2rBRB,0.17,0.48,0.858,0.000498,0.901,-6.042,0.0391,148.873,0.508,35,Natiruts
#NOFILTER (Ao Vivo),5,1PSQmz1hGl04A8jGuVKFGV,Você Me Encantou Demais - Ao Vivo,spotify:track:1PSQmz1hGl04A8jGuVKFGV,0.234,0.587,0.752,0.0,0.697,-5.967,0.0325,95.306,0.433,38,Natiruts
#NOFILTER (Ao Vivo),6,6qYWvnkPzObDSyDxRXddIK,Dentro da Música - Ao Vivo,spotify:track:6qYWvnkPzObDSyDxRXddIK,0.364,0.616,0.884,1.26e-06,0.651,-5.659,0.0445,111.95,0.746,33,Natiruts
#NOFILTER (Ao Vivo),7,3QtOVxrvOgCGJACXSQ5YwI,Groove Bom - Ao Vivo,spotify:track:3QtOVxrvOgCGJACXSQ5YwI,0.437,0.553,0.901,0.0,0.723,-5.858,0.0662,118.481,0.582,35,Natiruts
#NOFILTER (Ao Vivo),8,5AstnYrT7SAn9b8zBoF5tY,No Mar - Ao Vivo,spotify:track:5AstnYrT7SAn9b8zBoF5tY,0.283,0.581,0.92,0.00166,0.682,-6.282,0.0597,119.347,0.653,32,Natiruts
#NOFILTER (Ao Vivo),9,7I5WLD7sLPOdmKNEdt5glO,"Sorri, Sou Rei - Ao Vivo",spotify:track:7I5WLD7sLPOdmKNEdt5glO,0.392,0.306,0.851,0.0,0.964,-5.984,0.135,168.479,0.614,36,Natiruts
#NOFILTER (Ao Vivo),10,3LZsoJCKCTVKIgBR4AQE6u,Naticongo - Ao Vivo,spotify:track:3LZsoJCKCTVKIgBR4AQE6u,0.172,0.47,0.871,0.0,0.936,-5.609,0.0474,85.826,0.544,48,Natiruts
#NOFILTER (Ao Vivo),11,1wmwhVbst9h3MgCP3ijMN7,Leve Com Você - Ao Vivo,spotify:track:1wmwhVbst9h3MgCP3ijMN7,0.462,0.51,0.776,7.67e-06,0.75,-6.645,0.044,116.92,0.508,48,Natiruts
#NOFILTER (Ao Vivo),12,3Qcoj1CFLfIS28SJlQTOV8,Espero Que um Dia - Ao Vivo,spotify:track:3Qcoj1CFLfIS28SJlQTOV8,0.436,0.48,0.705,0.0,0.546,-7.145,0.0496,134.907,0.407,35,Natiruts
#NOFILTER (Ao Vivo),13,4GxFCitrF1Fu9qycAv8A3R,Zóio de Lula - Ao Vivo,spotify:track:4GxFCitrF1Fu9qycAv8A3R,0.319,0.376,0.845,0.0,0.4,-5.681,0.147,176.046,0.732,45,Natiruts
#NOFILTER (Ao Vivo),14,5KYzWoZTuUhs1QLYsnFitB,Mensagem de Amor - Ao Vivo,spotify:track:5KYzWoZTuUhs1QLYsnFitB,0.321,0.581,0.675,0.000244,0.663,-7.248,0.0399,134.519,0.626,48,Natiruts
#NOFILTER (Ao Vivo),15,1sPHisZBrUnfkhR7ku8GEB,Deixa o Menino Jogar - Ao Vivo,spotify:track:1sPHisZBrUnfkhR7ku8GEB,0.412,0.33,0.82,0.0,0.594,-6.407,0.157,76.948,0.557,36,Natiruts
#NOFILTER (Ao Vivo),16,0hK4Cap5BlBgTTXibcMIGr,Faroeste Caboclo - Ao Vivo,spotify:track:0hK4Cap5BlBgTTXibcMIGr,0.729,0.507,0.711,0.0,0.869,-7.192,0.0418,86.472,0.577,43,Natiruts
#NOFILTER (Ao Vivo),17,6KbJNGFOt922cRSHw8PdPd,Natiruts Reggae Power - Ao Vivo,spotify:track:6KbJNGFOt922cRSHw8PdPd,0.483,0.456,0.847,0.0,0.79,-5.731,0.126,115.015,0.649,37,Natiruts
#NOFILTER (Ao Vivo),18,0qvgmjoEYQ7qABjJYfVCeU,Is This Love - Ao Vivo,spotify:track:0qvgmjoEYQ7qABjJYfVCeU,0.1,0.578,0.806,2.29e-05,0.999,-6.559,0.0574,140.508,0.501,44,Natiruts
